link,country,amount,note,year,retrieved
/the-world-factbook/countries/timor-leste,Timor-Leste,842000000.0,,2020,2023-03-31
/the-world-factbook/countries/timor-leste,Timor-Leste,1038999999.9999999,,2019,2023-03-31
/the-world-factbook/countries/togo,Togo,2389000000.0,,2020,2023-03-31
/the-world-factbook/countries/togo,Togo,2261000000.0,,2019,2023-03-31
/the-world-factbook/countries/togo,Togo,2329000000.0,,2018,2023-03-31
/the-world-factbook/countries/tokelau,Tokelau,15792720.0,,2015,2023-03-31
/the-world-factbook/countries/tonga,Tonga,285675000.0,,2021,2023-03-31
/the-world-factbook/countries/tonga,Tonga,309685000.0,,2020,2023-03-31
/the-world-factbook/countries/tonga,Tonga,327395000.0,,2019,2023-03-31
/the-world-factbook/countries/trinidad-and-tobago,Trinidad and Tobago,8592000000.0,,2021,2023-03-31
/the-world-factbook/countries/trinidad-and-tobago,Trinidad and Tobago,6785000000.0,,2020,2023-03-31
/the-world-factbook/countries/trinidad-and-tobago,Trinidad and Tobago,7960000000.0,,2019,2023-03-31
/the-world-factbook/countries/tunisia,Tunisia,24269000000.0,,2021,2023-03-31
/the-world-factbook/countries/tunisia,Tunisia,19603000000.0,,2020,2023-03-31
/the-world-factbook/countries/tunisia,Tunisia,23546000000.0,,2019,2023-03-31
/the-world-factbook/countries/turkey-turkiye,Turkey (Turkiye),285578000000.0,,2021,2023-03-31
/the-world-factbook/countries/turkey-turkiye,Turkey (Turkiye),230141000000.0,,2020,2023-03-31
/the-world-factbook/countries/turkey-turkiye,Turkey (Turkiye),227638000000.0,,2019,2023-03-31
/the-world-factbook/countries/turkmenistan,Turkmenistan,4571000000.0,,2017,2023-03-31
/the-world-factbook/countries/turkmenistan,Turkmenistan,5215000000.0,,2016,2023-03-31
/the-world-factbook/countries/turks-and-caicos-islands,Turks and Caicos Islands,544219000.0,,2018,2023-03-31
/the-world-factbook/countries/turks-and-caicos-islands,Turks and Caicos Islands,484842000.0,,2017,2023-03-31
/the-world-factbook/countries/tuvalu,Tuvalu,51187000.0,,2021,2023-03-31
/the-world-factbook/countries/tuvalu,Tuvalu,50792000.0,,2020,2023-03-31
/the-world-factbook/countries/tuvalu,Tuvalu,65239999.99999999,,2019,2023-03-31
/the-world-factbook/countries/uganda,Uganda,10705000000.0,,2021,2023-03-31
/the-world-factbook/countries/uganda,Uganda,10197000000.0,,2020,2023-03-31
/the-world-factbook/countries/uganda,Uganda,9795000000.0,,2019,2023-03-31
/the-world-factbook/countries/ukraine,Ukraine,84175000000.0,,2021,2023-03-31
/the-world-factbook/countries/ukraine,Ukraine,63085000000.0,,2020,2023-03-31
/the-world-factbook/countries/ukraine,Ukraine,76067000000.0,,2019,2023-03-31
/the-world-factbook/countries/united-arab-emirates,United Arab Emirates,229200000000.0,,2017,2023-03-31
/the-world-factbook/countries/united-arab-emirates,United Arab Emirates,226500000000.0,,2016,2023-03-31
/the-world-factbook/countries/united-kingdom,United Kingdom,898719000000.0,,2021,2023-03-31
/the-world-factbook/countries/united-kingdom,United Kingdom,783438000000.0,,2020,2023-03-31
/the-world-factbook/countries/united-kingdom,United Kingdom,939349000000.0,,2019,2023-03-31
/the-world-factbook/countries/united-states,United States,3402000000000.0,,2021,2023-03-31
/the-world-factbook/countries/united-states,United States,2813000000000.0,,2020,2023-03-31
/the-world-factbook/countries/united-states,United States,3106000000000.0,,2019,2023-03-31
/the-world-factbook/countries/uruguay,Uruguay,15051000000.0,,2021,2023-03-31
/the-world-factbook/countries/uruguay,Uruguay,11212000000.0,,2020,2023-03-31
/the-world-factbook/countries/uruguay,Uruguay,13336000000.0,,2019,2023-03-31
/the-world-factbook/countries/uzbekistan,Uzbekistan,27774000000.0,,2021,2023-03-31
/the-world-factbook/countries/uzbekistan,Uzbekistan,22560000000.0,,2020,2023-03-31
/the-world-factbook/countries/uzbekistan,Uzbekistan,26551000000.0,,2019,2023-03-31
/the-world-factbook/countries/vanuatu,Vanuatu,495858000.0,,2021,2023-03-31
/the-world-factbook/countries/vanuatu,Vanuatu,429601000.0,,2020,2023-03-31
/the-world-factbook/countries/vanuatu,Vanuatu,488795000.0,,2019,2023-03-31
/the-world-factbook/countries/venezuela,Venezuela,18432000000.0,,2018,2023-03-31
/the-world-factbook/countries/venezuela,Venezuela,18376000000.0,,2017,2023-03-31
/the-world-factbook/countries/vietnam,Vietnam,338021000000.0,,2021,2023-03-31
/the-world-factbook/countries/vietnam,Vietnam,269808000000.0,,2020,2023-03-31
/the-world-factbook/countries/vietnam,Vietnam,261683000000.0,,2019,2023-03-31
/the-world-factbook/countries/virgin-islands,Virgin Islands,2489000000.0,,2016,2023-03-31
/the-world-factbook/countries/virgin-islands,Virgin Islands,1549000000.0,,2015,2023-03-31
/the-world-factbook/countries/wallis-and-futuna,Wallis and Futuna,61170000.0,,2004,2023-03-31
/the-world-factbook/countries/west-bank,West Bank,10245000000.0,data include the Gaza Strip,2021,2023-03-31
/the-world-factbook/countries/west-bank,West Bank,8064999999.999999,data include the Gaza Strip,2020,2023-03-31
/the-world-factbook/countries/west-bank,West Bank,9161000000.0,data include the Gaza Strip,2019,2023-03-31
/the-world-factbook/countries/yemen,Yemen,4078999999.9999995,,2017,2023-03-31
/the-world-factbook/countries/yemen,Yemen,3117000000.0,,2016,2023-03-31
/the-world-factbook/countries/zambia,Zambia,7701000000.0,,2021,2023-03-31
/the-world-factbook/countries/zambia,Zambia,7049000000.0,,2020,2023-03-31
/the-world-factbook/countries/zambia,Zambia,8036000000.0,,2019,2023-03-31
/the-world-factbook/countries/zimbabwe,Zimbabwe,5489000000.0,,2020,2023-03-31
/the-world-factbook/countries/zimbabwe,Zimbabwe,5398000000.0,,2019,2023-03-31
/the-world-factbook/countries/zimbabwe,Zimbabwe,7642000000.0,,2018,2023-03-31
