link,country,amount,note,year,retrieved
/the-world-factbook/countries/sao-tome-and-principe,Sao Tome and Principe,4000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/saudi-arabia,Saudi Arabia,44300.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/saudi-arabia,Saudi Arabia,42900.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/saudi-arabia,Saudi Arabia,45000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/senegal,Senegal,3500.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/senegal,Senegal,3400.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/senegal,Senegal,3400.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/serbia,Serbia,19800.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/serbia,Serbia,18300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/serbia,Serbia,18300.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/seychelles,Seychelles,28800.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/seychelles,Seychelles,26900.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/seychelles,Seychelles,29400.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/sierra-leone,Sierra Leone,1600.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/sierra-leone,Sierra Leone,1600.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/sierra-leone,Sierra Leone,1700.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/singapore,Singapore,106000.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/singapore,Singapore,94500.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/singapore,Singapore,98300.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/sint-maarten,Sint Maarten,35300.0,,2018,2023-03-31
/the-world-factbook/countries/sint-maarten,Sint Maarten,35342.0,,2018,2023-03-31
/the-world-factbook/countries/sint-maarten,Sint Maarten,37914.0,,2017,2023-03-31
/the-world-factbook/countries/slovakia,Slovakia,31900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/slovakia,Slovakia,30900.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/slovakia,Slovakia,32000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/slovenia,Slovenia,40000.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/slovenia,Slovenia,37100.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/slovenia,Slovenia,39000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/solomon-islands,Solomon Islands,2400.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/solomon-islands,Solomon Islands,2500.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/solomon-islands,Solomon Islands,2600.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/somalia,Somalia,1100.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/somalia,Somalia,1100.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/somalia,Somalia,1100.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/south-africa,South Africa,13300.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/south-africa,South Africa,12800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/south-africa,South Africa,13900.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/south-sudan,South Sudan,1600.0,data are in 2017 dollars,2017,2023-03-31
/the-world-factbook/countries/south-sudan,South Sudan,1700.0,data are in 2017 dollars,2016,2023-03-31
/the-world-factbook/countries/south-sudan,South Sudan,2100.0,data are in 2017 dollars,2015,2023-03-31
/the-world-factbook/countries/spain,Spain,37900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/spain,Spain,36000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/spain,Spain,40800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/sri-lanka,Sri Lanka,13400.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/sri-lanka,Sri Lanka,13100.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/sri-lanka,Sri Lanka,13600.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/sudan,Sudan,3700.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/sudan,Sudan,3900.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/sudan,Sudan,4100.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/suriname,Suriname,14800.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/suriname,Suriname,15300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/suriname,Suriname,18400.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/sweden,Sweden,53600.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/sweden,Sweden,51300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/sweden,Sweden,52900.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/switzerland,Switzerland,71000.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/switzerland,Switzerland,68700.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/switzerland,Switzerland,70900.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/syria,Syria,2900.0,data are in 2015 US dollars,2015,2023-03-31
/the-world-factbook/countries/syria,Syria,3300.0,data are in 2015 US dollars,2014,2023-03-31
/the-world-factbook/countries/syria,Syria,2800.0,data are in 2015 US dollars,2013,2023-03-31
/the-world-factbook/countries/taiwan,Taiwan,24502.0,data are in 2017 dollars,2018,2023-03-31
/the-world-factbook/countries/taiwan,Taiwan,50500.0,data are in 2017 dollars,2017,2023-03-31
/the-world-factbook/countries/taiwan,Taiwan,23865.0,data are in 2017 dollars,2017,2023-03-31
/the-world-factbook/countries/tajikistan,Tajikistan,3900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/tajikistan,Tajikistan,3700.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/tajikistan,Tajikistan,3600.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/tanzania,Tanzania,2600.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/tanzania,Tanzania,2600.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/tanzania,Tanzania,2600.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/thailand,Thailand,17100.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/thailand,Thailand,16800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/thailand,Thailand,18000.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/timor-leste,Timor-Leste,5000.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/timor-leste,Timor-Leste,4900.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/timor-leste,Timor-Leste,3700.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/togo,Togo,2100.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/togo,Togo,2100.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/togo,Togo,2100.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/tokelau,Tokelau,6004.0,data are in 2017 dollars,2017,2023-03-31
/the-world-factbook/countries/tokelau,Tokelau,4855.0,data are in 2017 dollars,2016,2023-03-31
/the-world-factbook/countries/tokelau,Tokelau,4292.0,data are in 2017 dollars,2015,2023-03-31
/the-world-factbook/countries/tonga,Tonga,6100.0,,2021,2023-03-31
/the-world-factbook/countries/tonga,Tonga,6400.0,,2020,2023-03-31
/the-world-factbook/countries/tonga,Tonga,6300.0,,2019,2023-03-31
/the-world-factbook/countries/trinidad-and-tobago,Trinidad and Tobago,23000.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/trinidad-and-tobago,Trinidad and Tobago,23400.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/trinidad-and-tobago,Trinidad and Tobago,25300.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/tunisia,Tunisia,10400.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/tunisia,Tunisia,10100.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/tunisia,Tunisia,11100.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/turkey-turkiye,Turkey (Turkiye),31500.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/turkey-turkiye,Turkey (Turkiye),28500.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/turkey-turkiye,Turkey (Turkiye),28200.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/turkmenistan,Turkmenistan,15000.0,,2019,2023-03-31
/the-world-factbook/countries/turkmenistan,Turkmenistan,14300.0,,2018,2023-03-31
/the-world-factbook/countries/turkmenistan,Turkmenistan,13700.0,,2017,2023-03-31
/the-world-factbook/countries/turks-and-caicos-islands,Turks and Caicos Islands,18500.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/turks-and-caicos-islands,Turks and Caicos Islands,18500.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/turks-and-caicos-islands,Turks and Caicos Islands,25900.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/tuvalu,Tuvalu,4900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/tuvalu,Tuvalu,4800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/tuvalu,Tuvalu,4800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/uganda,Uganda,2200.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/uganda,Uganda,2200.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/uganda,Uganda,2300.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/ukraine,Ukraine,12900.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/ukraine,Ukraine,12400.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/ukraine,Ukraine,12800.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/united-arab-emirates,United Arab Emirates,69700.0,,2021,2023-03-31
/the-world-factbook/countries/united-arab-emirates,United Arab Emirates,67700.0,,2020,2023-03-31
/the-world-factbook/countries/united-arab-emirates,United Arab Emirates,71800.0,,2019,2023-03-31
/the-world-factbook/countries/united-kingdom,United Kingdom,45000.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/united-kingdom,United Kingdom,42000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/united-kingdom,United Kingdom,47400.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/united-states,United States,63700.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/united-states,United States,60200.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/united-states,United States,62500.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/uruguay,Uruguay,22800.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/uruguay,Uruguay,21800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/uruguay,Uruguay,23300.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/uzbekistan,Uzbekistan,7700.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/uzbekistan,Uzbekistan,7300.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/uzbekistan,Uzbekistan,7300.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/vanuatu,Vanuatu,2800.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/vanuatu,Vanuatu,2800.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/vanuatu,Vanuatu,3100.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/venezuela,Venezuela,7704.0,data are in 2017 dollars,2018,2023-03-31
/the-world-factbook/countries/venezuela,Venezuela,12500.0,data are in 2017 dollars,2017,2023-03-31
/the-world-factbook/countries/venezuela,Venezuela,9417.0,data are in 2017 dollars,2017,2023-03-31
/the-world-factbook/countries/vietnam,Vietnam,10600.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/vietnam,Vietnam,10500.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/vietnam,Vietnam,10300.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/virgin-islands,Virgin Islands,37000.0,,2016,2023-03-31
/the-world-factbook/countries/virgin-islands,Virgin Islands,35800.0,,2015,2023-03-31
/the-world-factbook/countries/virgin-islands,Virgin Islands,34500.0,,2014,2023-03-31
/the-world-factbook/countries/wallis-and-futuna,Wallis and Futuna,3800.0,,2004,2023-03-31
/the-world-factbook/countries/west-bank,West Bank,5600.0,data are in 2017 dollars and includes Gaza Strip,2021,2023-03-31
/the-world-factbook/countries/west-bank,West Bank,5400.0,data are in 2017 dollars and includes Gaza Strip,2020,2023-03-31
/the-world-factbook/countries/west-bank,West Bank,6200.0,data are in 2017 dollars and includes Gaza Strip,2019,2023-03-31
/the-world-factbook/countries/yemen,Yemen,2500.0,data are in 2017 dollars,2017,2023-03-31
/the-world-factbook/countries/yemen,Yemen,2700.0,data are in 2017 dollars,2016,2023-03-31
/the-world-factbook/countries/yemen,Yemen,3200.0,data are in 2017 dollars,2015,2023-03-31
/the-world-factbook/countries/zambia,Zambia,3200.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/zambia,Zambia,3200.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/zambia,Zambia,3400.0,data are in 2017 dollars,2019,2023-03-31
/the-world-factbook/countries/zimbabwe,Zimbabwe,2100.0,data are in 2017 dollars,2021,2023-03-31
/the-world-factbook/countries/zimbabwe,Zimbabwe,2000.0,data are in 2017 dollars,2020,2023-03-31
/the-world-factbook/countries/zimbabwe,Zimbabwe,2200.0,data are in 2017 dollars,2019,2023-03-31
